ts;co2;humidity;light;motion;temperature;vdd
1591982004344;419;69;1;0;21.6;3639
1591982904273;421;68;1;0;21.5;3639
1591983504235;412;68;1;0;21.4;3639
1591984704157;413;68;1;0;21.5;3639
1591987103968;421;68;0;0;21.4;3639
1591988003935;421;68;1;0;21.4;3639
1591988303919;407;68;1;0;21.3;3639
1591988603904;419;68;1;0;21.3;3639
1591989203845;411;68;1;0;21.3;3639
1591990103805;411;68;0;0;21.3;3639
1591991003726;411;68;1;0;21.2;3639
1591992203663;423;68;0;0;21.2;3639
1591993103578;414;67;1;0;21.2;3639
1591993403543;406;68;1;0;21.2;3639
1591993703534;416;67;1;0;21.1;3639
1591994003511;405;67;1;0;21.1;3639
1591995203466;416;67;0;0;21.1;3639
1591995503415;410;67;1;0;21;3639
