ts;humidity;light;motion;temperature;vdd
1596981653424;57;66;0;23.1;3566
1596981952457;56;57;0;23;3566
1596982253207;56;96;0;23;3568
1596982552320;56;130;0;23.1;3566
1596982852099;56;133;0;23.1;3566
1596983152861;56;135;0;23.1;3568
1596983452468;56;122;0;23.1;3566
1596983753726;56;85;0;23.2;3566
1596984056024;56;73;0;23.1;3566
1596984353265;56;54;0;23.1;3566
1596984653634;56;32;0;23.1;3568
1596984953862;56;28;0;23.1;3566
1596985253929;56;25;0;23.1;3566
1596985553586;56;14;0;23.1;3568
1596985853174;56;7;0;23.1;3568
1596986152763;56;7;0;23.1;3566
1596986454862;56;6;0;23.1;3566
1596986753209;56;6;0;23.1;3568
1596987053777;56;6;0;23.1;3566
1596987352267;56;10;0;23.1;3566
1596987652157;56;10;0;23.1;3566
1596987952342;56;11;0;23.1;3566
1596988253173;56;7;0;23.1;3568
1596988552698;56;11;0;23;3566
1596988853437;56;14;0;23;3566
1596989153901;56;5;0;23;3568
1596989468705;56;4;0;23;3566
1596989751612;56;4;0;23;3568
1596990052923;56;3;0;23;3568
1596990352583;56;3;0;23;3566
1596990653232;56;3;0;23;3571
1596990952213;56;3;0;23;3566
1596991253272;56;2;0;23;3568
1596991552385;55;2;0;23;3566
1596991854005;55;2;0;23;3566
1596992151808;55;2;0;23;3568
1596992452959;55;2;0;23;3566
1596992752613;55;1;0;23;3566
1596993054044;56;1;0;23;3566
1596993352519;55;1;0;23;3566
1596993652884;56;1;0;22.9;3566
1596993952156;56;1;0;22.9;3566
1596994253914;56;1;0;22.9;3566
1596994552185;56;1;0;23;3566
1596994851377;56;1;0;23;3568
1596995152376;56;1;0;22.9;3566
1596995455043;56;1;0;22.9;3566
1596995752383;56;1;0;23;3566
1596996054768;56;1;0;22.9;3568
1596996352181;56;1;0;22.9;3566
1596996652184;56;1;0;22.9;3566
1596996951448;56;1;0;22.9;3566
1596997253773;56;1;0;22.9;3566
1596997551375;56;0;0;22.8;3566
1596997866669;56;1;0;22.9;3566
1596998151372;56;1;0;22.9;3566
1596998452056;56;1;0;22.9;3566
1596998759132;56;1;0;22.8;3566
1596999052697;56;1;0;22.8;3566
1596999351004;56;1;0;22.8;3566
1596999652724;56;1;0;22.8;3568
1596999952297;56;1;0;22.8;3568
1597000252989;56;1;0;22.9;3566
1597000551383;56;1;0;22.8;3566
1597000853539;56;1;0;22.9;3566
1597001152322;56;1;0;22.8;3566
1597001454433;56;1;0;22.8;3566
1597001752266;56;1;0;22.8;3566
1597002052179;56;1;0;22.8;3566
1597002350631;56;1;0;22.8;3566
1597002653241;56;1;0;22.8;3566
1597002951461;56;1;0;22.8;3566
1597003251436;56;1;0;22.8;3568
1597003551348;56;1;0;22.7;3568
1597003852145;56;1;0;22.7;3568
1597004153218;56;1;0;22.8;3566
1597004453906;56;1;0;22.8;3566
1597004750856;56;0;0;22.7;3566
1597005054784;56;1;0;22.7;3566
1597005351898;56;1;0;22.7;3566
1597005651398;56;1;0;22.8;3566
1597005950304;56;1;0;22.7;3566
1597006250384;56;1;0;22.7;3566
1597006552044;56;1;0;22.7;3566
1597006851988;56;1;0;22.7;3566
1597007151849;56;1;0;22.7;3566
1597007452102;56;1;0;22.7;3566
1597007751166;56;1;0;22.7;3566
1597008050185;56;1;0;22.7;3566
1597008351947;56;0;0;22.7;3566
1597008650174;56;1;0;22.7;3566
1597008952514;56;1;0;22.7;3566
1597009251814;56;1;0;22.7;3566
1597009554546;56;1;0;22.7;3566
1597009851812;56;1;0;22.7;3566
1597010151656;56;1;0;22.7;3566
1597010450405;56;1;0;22.7;3566
1597010753090;56;1;0;22.7;3563
1597011051240;56;1;0;22.7;3566
1597011352939;56;1;0;22.6;3566
1597011652260;56;1;0;22.7;3566
1597011953606;56;1;0;22.6;3566
1597012252318;56;1;0;22.6;3566
1597012550771;56;1;0;22.6;3566
1597012851407;56;1;0;22.6;3566
1597013152681;56;1;0;22.6;3566
1597013451303;56;1;0;22.6;3566
1597013751563;56;1;0;22.6;3566
1597014050046;56;1;0;22.6;3568
1597014349973;56;1;0;22.6;3566
1597014651137;56;0;0;22.6;3566
1597014951137;56;1;0;22.6;3566
1597015250097;56;1;0;22.6;3566
1597015553501;56;1;0;22.6;3566
1597015851382;56;1;0;22.6;3566
1597016153498;56;1;0;22.6;3566
1597016451617;56;1;0;22.6;3566
1597016750942;56;1;0;22.5;3566
1597017049785;56;1;0;22.6;3566
1597017350383;56;1;0;22.5;3566
1597017650129;56;1;0;22.6;3566
1597017952100;56;1;0;22.5;3566
1597018249579;56;1;0;22.5;3563
1597018550928;56;1;0;22.5;3566
1597018850701;56;1;0;22.5;3566
1597019150141;56;1;0;22.5;3566
1597019450867;56;1;0;22.6;3566
1597019753272;56;1;0;22.5;3566
1597020050720;56;1;0;22.5;3566
1597020350001;56;1;0;22.5;3566
1597020649549;56;1;0;22.5;3566
1597020949814;56;1;0;22.5;3566
1597021251547;56;1;0;22.5;3566
1597021550111;56;1;0;22.5;3566
1597021850028;56;1;0;22.5;3566
1597022151184;56;1;0;22.5;3566
1597022452153;56;1;0;22.4;3566
1597022750535;56;1;0;22.4;3566
1597023052321;56;1;0;22.4;3566
1597023349776;56;1;0;22.4;3566
1597023649469;56;1;0;22.4;3566
1597023950415;56;1;0;22.4;3566
1597024250321;56;1;0;22.4;3566
1597024549348;56;1;0;22.4;3566
1597024851927;56;1;0;22.4;3566
1597025149149;56;1;0;22.4;3566
1597025452561;56;2;0;22.4;3566
1597025749783;56;2;0;22.5;3566
1597026051904;56;2;0;22.4;3566
1597026350157;56;2;0;22.4;3566
1597026649266;56;3;0;22.4;3566
1597026951383;56;3;0;22.4;3566
1597027251223;56;4;0;22.4;3566
1597027549591;56;4;0;22.4;3566
1597027849741;56;4;0;22.4;3566
1597028150230;56;4;0;22.4;3566
1597028450795;56;5;0;22.4;3566
1597028751153;56;5;0;22.4;3566
1597029051003;56;6;0;22.4;3566
1597029350400;56;8;0;22.4;3566
1597029653349;56;9;0;22.4;3566
1597029951242;56;7;0;22.3;3566
1597030250188;56;7;0;22.4;3566
1597030552858;56;8;0;22.4;3566
1597030851845;56;9;0;22.4;3566
1597031151354;56;8;0;22.4;3566
1597031450005;56;10;0;22.4;3566
1597031751861;56;10;0;22.4;3566
1597032050197;56;11;0;22.3;3566
1597032353461;56;11;0;22.4;3566
1597032649409;56;12;0;22.4;3566
1597032952009;56;17;0;22.4;3566
1597033250638;56;9;0;22.4;3566
1597033553313;56;17;0;22.4;3566
1597033850048;56;15;0;22.4;3566
1597034152425;56;7;0;22.4;3563
1597034450322;56;14;0;22.4;3566
1597034751509;56;6;0;22.4;3566
1597035051197;56;16;0;22.4;3566
1597035351420;56;17;0;22.4;3566
1597035649165;56;8;0;22.4;3566
1597035949737;56;12;0;22.4;3566
1597036250391;56;16;0;22.4;3566
1597036551199;56;8;0;22.4;3566
1597036850381;55;15;0;22.4;3566
1597037150004;56;15;0;22.4;3566
1597037449897;55;15;0;22.4;3566
1597037765850;56;16;0;22.5;3566
1597038050609;56;16;0;22.4;3566
1597038351856;55;17;0;22.4;3566
1597038649945;56;17;0;22.4;3566
1597038951889;55;18;0;22.4;3566
1597039250037;55;12;0;22.4;3566
1597039565356;55;17;0;22.4;3563
1597039848784;55;18;0;22.5;3566
1597040151027;55;19;0;22.5;3566
1597040450062;55;18;0;22.5;3566
1597040752966;55;18;0;22.5;3566
1597041066849;55;19;0;22.4;3566
1597041352690;55;19;0;22.5;3566
1597041649313;55;19;0;22.5;3566
1597041952513;55;19;0;22.5;3566
1597042249035;55;20;0;22.5;3566
1597042549449;55;21;0;22.5;3566
1597042850693;55;20;0;22.5;3566
1597043151458;55;20;0;22.5;3566
1597043449257;55;21;0;22.5;3566
1597043749317;55;21;0;22.5;3566
1597044048165;55;21;0;22.5;3566
1597044349429;55;22;0;22.6;3566
1597044649583;55;21;0;22.5;3566
1597044951597;55;21;0;22.6;3566
1597045248925;55;22;0;22.6;3566
1597045549058;55;22;0;22.6;3566
1597045848641;55;21;0;22.6;3566
1597046152302;55;29;0;22.6;3566
1597046448953;55;25;0;22.6;3566
1597046750246;55;29;0;22.6;3566
1597047048861;55;30;0;22.6;3566
1597047349853;55;28;0;22.6;3566
1597047650801;55;28;0;22.6;3566
1597047948671;55;30;0;22.6;3566
1597048249249;55;33;0;22.7;3566
1597048549476;55;31;0;22.7;3566
1597048847877;55;29;0;22.7;3566
1597049152201;55;19;0;22.7;3566
1597049448473;55;30;0;22.7;3566
1597049750779;55;35;0;22.7;3566
1597050048247;55;40;0;22.7;3566
1597050353715;55;42;0;22.8;3566
1597050650141;55;42;0;22.8;3566
1597050948100;55;35;0;22.8;3566
1597051248938;55;13;0;22.8;3566
1597051548821;55;13;0;22.8;3568
1597051850353;55;34;0;22.8;3566
1597052166031;55;31;0;22.8;3566
1597052449181;55;32;0;22.8;3566
1597052752643;55;36;0;22.8;3566
1597053049253;55;35;0;22.8;3566
1597053352312;55;34;0;22.9;3566
1597053649401;55;33;0;22.8;3566
1597053951197;55;32;0;22.8;3566
1597054249241;55;32;0;22.9;3566
1597054548631;55;32;0;22.9;3566
1597054851701;55;30;0;22.9;3566
1597055155436;55;29;0;22.8;3566
1597055448973;55;31;0;22.9;3566
1597055751658;55;33;0;23;3566
1597056048881;55;34;0;22.9;3566
1597056350369;55;27;0;22.9;3566
1597056648241;55;31;0;22.9;3566
1597056951567;55;19;0;23;3566
1597057249457;55;21;0;23;3566
1597057549577;55;43;0;22.9;3566
1597057849449;55;35;0;22.9;3566
1597058150188;55;20;0;23;3566
1597058448758;55;18;0;23;3566
1597058749702;55;14;0;23;3566
1597059049090;55;15;0;23;3566
1597059349955;55;29;0;23;3566
1597059649421;55;29;0;23;3568
1597059949986;55;35;0;23;3568
1597060248737;55;31;0;23;3566
1597060547953;55;30;0;23;3566
1597060849017;55;29;0;23;3566
1597061150187;55;30;0;23;3568
1597061449571;55;29;0;23;3566
1597061748774;55;26;0;23;3568
1597062047189;55;27;0;23;3568
1597062349785;55;29;0;23;3566
1597062649175;55;27;0;23.1;3566
1597062953463;55;28;0;23;3566
1597063248841;55;18;0;23.1;3566
1597063553478;55;26;0;23.1;3568
1597063847897;55;26;0;23.1;3568
1597064149001;55;25;0;23.1;3566
1597064448021;55;27;0;23.1;3566
1597064749394;55;28;0;23.1;3568
1597065048277;55;25;0;23.1;3566
1597065350301;55;38;0;23.1;3566
1597065648625;55;41;0;23.1;3568
1597065948993;55;46;0;23.1;3566
1597066248088;55;44;0;23.1;3566
1597066547625;55;37;0;23.1;3568
1597066848677;55;44;0;23.2;3566
1597067149046;55;53;0;23.1;3568
1597067448969;55;59;0;23.2;3568
1597067751057;55;59;0;23.2;3568
1597068048985;55;58;0;23.2;3568
1597068349663;55;60;0;23.2;3571
1597068646701;55;39;0;23.2;3568
1597068951082;55;105;0;23.2;3566
1597069248461;55;117;0;23.2;3566
1597069548771;55;123;0;23.3;3566
1597069848749;55;10;0;23.2;3568
1597070148138;55;91;0;23.3;3568
1597070448181;55;12;0;23.3;3566
1597070749162;55;11;0;23.2;3568
1597071047789;55;8;0;23.2;3566
1597071347781;55;6;0;23.3;3568
1597071647597;55;5;0;23.3;3568
1597071950021;55;3;0;23.3;3566
1597072249181;55;3;0;23.3;3568
1597072549217;55;2;0;23.2;3568
1597072847669;55;2;0;23.2;3566
1597073149441;55;2;0;23.2;3568
1597073448450;55;2;0;23.2;3568
1597073750184;55;2;0;23.3;3568
1597074047245;55;1;0;23.2;3568
1597074366031;55;1;0;23.2;3568
1597074649025;55;1;0;23.2;3566
1597074949303;55;1;0;23.2;3571
1597075248813;55;1;0;23.2;3568
1597075548591;55;1;0;23.2;3568
1597075848573;55;1;0;23.1;3568
1597076148876;55;1;0;23.2;3566
1597076447425;55;1;0;23.1;3566
1597076747996;55;1;0;23.1;3568
1597077048301;55;1;0;23.1;3568
1597077353597;55;1;0;23.2;3568
1597077646786;55;1;0;23.1;3566
1597077946957;55;2;0;23.1;3566
1597078248487;55;2;0;23.1;3566
1597078548089;55;1;0;23.1;3568
1597078848301;55;1;0;23.1;3568
1597079148633;55;1;0;23.1;3566
1597079448845;55;1;0;23.1;3566
1597079750409;55;1;0;23.1;3568
1597080047809;55;1;0;23.1;3568
1597080347155;55;1;0;23;3568
1597080647282;56;1;0;23.1;3566
1597080946953;56;1;0;23.1;3566
1597081248385;56;1;0;23;3566
1597081550399;56;1;0;23;3568
1597081847265;56;1;0;23;3568
1597082149727;56;1;0;23;3566
1597082448545;56;1;0;23;3566
1597082750040;56;1;0;23;3568
1597083046853;56;1;0;23;3566
1597083349757;56;1;0;23;3566
1597083647889;56;1;0;23;3566
1597083948234;56;1;0;22.9;3566
1597084246857;56;1;0;22.9;3568
1597084547829;56;1;0;22.9;3566
1597084847781;56;1;0;22.9;3568
1597085149323;56;1;0;23;3566
1597085446829;56;1;0;22.9;3566
1597085747740;56;1;0;22.9;3566
1597086047537;56;1;0;22.9;3568
1597086347046;56;1;0;22.9;3568
1597086647498;56;1;0;22.9;3566
1597086961665;56;1;0;22.9;3566
1597087247658;56;1;0;22.9;3568
1597087549293;56;1;0;22.9;3566
1597087847473;56;1;0;22.9;3566
1597088147958;56;1;0;22.9;3568
1597088446269;56;1;0;22.9;3566
1597088748809;57;1;0;22.9;3571
1597089047189;57;1;0;22.8;3566
1597089347812;57;1;0;22.9;3566
1597089647073;57;1;0;22.8;3568
1597089948049;57;1;0;22.8;3566
1597090247476;57;1;0;22.8;3566
1597090546817;57;1;0;22.9;3566
1597090847017;57;1;0;22.8;3566
1597091147225;57;1;0;22.9;3566
1597091447245;57;1;0;22.8;3566
1597091746836;57;1;0;22.8;3566
1597092046520;57;1;0;22.8;3566
1597092349041;57;1;0;22.8;3568
1597092646777;57;1;0;22.8;3566
1597092949191;57;1;0;22.8;3566
1597093247901;57;1;0;22.8;3566
1597093548008;57;1;0;22.8;3566
1597093846881;57;1;0;22.8;3566
1597094148625;57;1;0;22.8;3566
1597094446255;57;1;0;22.8;3566
1597094748706;57;1;0;22.8;3566
1597095047609;57;1;0;22.8;3566
1597095347057;57;1;0;22.8;3566
1597095647493;57;1;0;22.8;3568
1597095948621;57;1;0;22.8;3566
1597096246217;57;1;0;22.8;3566
1597096546370;57;1;0;22.8;3566
1597096846317;57;1;0;22.8;3566
1597097448209;58;1;0;22.7;3568
1597097749627;58;1;0;22.8;3566
1597098047109;58;1;0;22.8;3566
1597098346383;58;1;0;22.8;3566
1597098948101;58;1;0;22.7;3566
1597099245901;58;1;0;22.7;3566
1597099548485;58;1;0;22.7;3566
1597099846065;58;1;0;22.7;3566
1597100446825;58;1;0;22.7;3566
1597100747374;58;1;0;22.7;3566
1597101047669;58;1;0;22.7;3566
1597101346794;58;1;0;22.7;3568
1597101646821;58;1;0;22.7;3566
1597101945587;58;1;0;22.7;3566
1597102248118;58;1;0;22.7;3566
1597102547069;58;1;0;22.8;3566
1597102848324;58;1;0;22.7;3568
1597103146502;58;1;0;22.7;3566
1597103447042;58;0;0;22.7;3566
1597103746957;58;1;0;22.7;3566
1597104046425;58;1;0;22.7;3566
1597104346413;58;1;0;22.7;3566
1597104646721;58;1;0;22.7;3566
1597104946299;58;1;0;22.7;3568
1597105245095;58;1;0;22.7;3566
1597105547385;58;1;0;22.7;3566
1597105847141;58;1;0;22.7;3566
1597106146469;58;1;0;22.7;3566
1597106445753;58;1;0;22.7;3566
1597106748290;58;1;0;22.7;3566
1597107046384;58;1;0;22.6;3566
1597107345937;58;1;0;22.7;3566
1597107646854;58;1;0;22.7;3566
1597107947917;58;1;0;22.7;3566
1597108245709;58;1;0;22.6;3566
1597108546149;58;1;0;22.7;3566
1597108846685;58;1;0;22.6;3568
1597109145405;58;1;0;22.7;3566
1597109445425;58;1;0;22.7;3566
1597109748287;58;1;0;22.7;3566
1597110046570;58;1;0;22.6;3566
1597110346225;58;1;0;22.7;3566
1597110645421;58;1;0;22.6;3566
1597110947925;58;1;0;22.6;3566
1597111246034;58;1;0;22.6;3566
1597111548302;58;1;0;22.6;3568
1597111847405;58;1;0;22.6;3566
1597112148825;58;1;0;22.6;3566
1597112447025;58;1;0;22.6;3566
1597112751254;58;1;0;22.6;3566
1597113045820;58;1;0;22.7;3566
1597113347747;58;2;0;22.6;3566
1597113646501;58;2;0;22.6;3566
1597113944304;58;3;0;22.6;3566
1597114545513;58;4;0;22.6;3566
1597114845685;58;4;0;22.6;3568
1597115144357;58;6;0;22.6;3568
1597115444874;59;4;0;22.6;3568
1597115744071;59;4;0;22.6;3571
1597116045017;58;4;0;22.6;3571
1597116344305;59;4;0;22.6;3571
1597116645225;59;5;0;22.6;3571
1597116944465;59;6;0;22.6;3571
1597117245557;58;8;0;22.6;3571
1597117545265;59;12;0;22.6;3571
1597117845465;59;16;0;22.6;3571
1597118145770;59;12;0;22.6;3571
1597118446357;59;16;0;22.5;3571
1597118745157;59;9;0;22.6;3571
1597119045757;59;9;0;22.6;3571
1597119345185;59;14;0;22.6;3571
1597119646569;59;22;0;22.6;3571
1597119945225;59;26;0;22.6;3573
1597120246515;59;29;0;22.6;3571
1597120544171;59;21;0;22.6;3571
1597120846244;59;18;0;22.6;3571
1597121145293;59;15;0;22.6;3571
1597121446599;59;16;0;22.6;3571
1597121745225;59;16;0;22.6;3571
1597122045802;59;10;0;22.6;3571
1597122345421;59;9;0;22.6;3571
1597122645912;59;12;0;22.6;3571
1597122944025;59;17;0;22.7;3573
1597123246608;59;14;0;22.6;3571
1597123544710;59;14;0;22.6;3571
1597123845329;59;19;0;22.6;3571
1597124144825;59;25;0;22.6;3571
1597124445490;59;30;0;22.6;3571
1597124744909;59;22;0;22.6;3571
1597125045863;59;24;0;22.6;3571
1597125343941;59;27;0;22.6;3571
1597125644013;59;20;0;22.6;3571
1597125947975;59;19;0;22.6;3571
1597126247172;59;24;0;22.6;3571
1597126545936;59;17;0;22.6;3571
1597126847007;59;20;0;22.6;3571
1597127145569;59;29;0;22.6;3571
1597127443829;59;34;0;22.6;3571
1597127744113;59;43;0;22.6;3571
1597128044625;59;36;0;22.7;3571
1597128344605;58;34;0;22.6;3571
1597128645026;58;33;0;22.6;3571
1597128943781;58;35;0;22.6;3571
1597129246048;58;31;0;22.6;3573
1597129544153;59;25;0;22.6;3571
1597129844775;58;26;0;22.6;3573
1597130144761;59;28;0;22.6;3571
1597130445705;58;34;0;22.7;3571
1597130744384;58;34;0;22.7;3571
1597131044331;58;23;0;22.6;3573
1597131344969;58;19;0;22.6;3571
1597131644843;58;29;0;22.7;3571
1597131944584;58;29;0;22.6;3571
1597132245480;58;41;0;22.6;3571
1597132544384;58;36;0;22.6;3571
1597132844969;58;31;0;22.7;3571
1597133144425;58;36;0;22.7;3571
1597133443186;58;46;0;22.7;3571
1597133743558;58;38;0;22.7;3571
1597134044559;58;40;0;22.7;3571
1597134344727;58;31;0;22.7;3571
1597134644596;58;45;0;22.7;3573
1597134943990;58;48;0;22.7;3571
1597135244227;58;47;0;22.7;3571
1597135544373;58;52;0;22.7;3571
1597135844867;58;47;0;22.7;3571
1597136144166;58;25;0;22.7;3571
1597136444427;58;29;0;22.7;3571
1597136743148;58;31;0;22.8;3571
1597137044726;58;42;0;22.7;3571
1597137344271;58;43;0;22.7;3571
1597137644700;58;37;0;22.7;3571
1597137944214;58;64;0;22.7;3571
1597138243552;58;34;0;22.7;3571
1597138544258;58;30;0;22.7;3571
1597138845617;58;27;0;22.8;3571
1597139144224;58;41;0;22.8;3571
1597139444069;58;52;0;22.7;3571
1597139743520;58;31;0;22.7;3571
1597140046164;58;27;0;22.7;3573
1597140344258;58;55;0;22.8;3571
1597140645247;58;23;0;22.8;3571
1597140944250;58;20;0;22.7;3571
1597141243986;58;24;0;22.7;3573
1597141543822;58;41;0;22.7;3571
1597141845279;58;44;0;22.8;3571
1597142143394;58;18;0;22.8;3571
1597142444155;58;17;0;22.7;3571
1597142742821;58;38;0;22.7;3571
1597143044023;58;44;0;22.8;3571
1597143343686;58;21;0;22.7;3571
1597143645021;58;28;0;22.8;3571
1597143944383;58;28;0;22.7;3568
1597144244089;58;36;0;22.8;3566
1597144543973;58;44;0;22.8;3568
1597144845197;57;28;0;22.8;3568
1597145144773;57;28;0;22.8;3566
1597145444625;57;26;0;22.7;3566
1597145744385;57;15;0;22.8;3566
1597146045597;57;20;0;22.8;3568
1597146344001;57;15;0;22.8;3566
1597146644069;57;28;0;22.8;3566
1597146944697;57;23;0;22.8;3566
1597147243978;57;40;0;22.8;3566
1597147543870;57;37;0;22.8;3566
1597147844254;57;33;0;22.8;3566
1597148145629;57;39;0;22.8;3566
1597148445697;57;36;0;22.8;3566
1597148744405;57;37;0;22.8;3566
1597149045225;57;39;0;22.8;3566
1597149343581;57;41;0;22.8;3566
1597149645601;57;28;0;22.8;3566
1597149944651;57;23;0;22.8;3568
1597150243697;57;24;0;22.8;3566
1597150544305;57;19;0;22.8;3566
1597150844352;57;17;0;22.8;3566
1597151144177;57;18;0;22.8;3568
1597151446822;57;18;0;22.8;3566
1597151744189;57;27;0;22.8;3566
1597152045225;57;42;0;22.8;3566
1597152343781;57;34;0;22.8;3566
1597152643859;57;36;0;22.8;3566
1597152943133;57;16;0;22.8;3566
1597153245139;57;20;0;22.8;3566
1597153544157;57;21;0;22.8;3566
1597153845946;57;17;0;22.8;3566
1597154143541;56;21;0;22.8;3566
1597154444885;56;26;0;22.8;3566
1597154744301;56;40;0;22.8;3568
1597155045941;56;100;0;22.8;3566
1597155344385;56;19;0;22.8;3566
1597155644898;56;132;0;22.8;3566
1597155943510;56;142;0;22.8;3566
1597156245798;56;29;0;22.7;3566
1597156544041;56;28;0;22.8;3566
1597156844966;56;22;0;22.8;3566
1597157144353;56;14;0;22.8;3566
1597157444026;56;14;0;22.8;3566
1597157744349;56;37;0;22.7;3566
1597158046189;56;12;0;22.8;3566
1597158343961;56;12;0;22.8;3568
1597158645694;56;8;0;22.8;3566
1597158943857;56;7;0;22.8;3566
1597159245922;56;7;0;22.7;3566
1597159543405;56;8;0;22.7;3566
1597159844747;56;10;0;22.7;3566
1597160143167;56;15;0;22.8;3566
1597160443309;56;10;0;22.7;3566
1597160743577;56;17;0;22.7;3566
1597161044966;56;9;0;22.7;3566
1597161343981;56;11;0;22.7;3566
1597161645310;56;8;0;22.7;3566
1597161943957;56;6;0;22.7;3566
1597162244703;56;6;0;22.7;3566
1597162543484;56;4;0;22.7;3566
1597162843425;56;4;0;22.7;3566
1597163143680;56;4;0;22.7;3566
1597163443784;56;4;0;22.7;3566
1597163742618;56;3;0;22.7;3566
1597164044143;56;2;0;22.7;3566
1597164343201;56;2;0;22.7;3566
1597164644291;56;2;0;22.6;3566
1597164943749;56;1;0;22.7;3566
1597165245274;56;1;0;22.6;3566
1597165543877;56;1;0;22.6;3566
1597165845402;56;1;0;22.6;3566
1597166143155;56;1;0;22.6;3566
1597166444454;56;1;0;22.6;3566
1597166743569;56;1;0;22.6;3566
1597167044948;56;1;0;22.6;3566
1597167343889;56;1;0;22.6;3566
1597167643601;56;1;0;22.6;3566
1597167943360;56;0;0;22.6;3566
1597168244409;56;1;0;22.6;3566
1597168541989;56;1;0;22.5;3566
1597168842285;56;1;0;22.5;3563
1597169142107;56;1;0;22.5;3563
1597169445008;56;1;0;22.6;3566
1597169744071;56;1;0;22.6;3566
1597170042199;56;1;0;22.5;3566
1597170343245;55;1;0;22.5;3566
1597170644483;56;1;0;22.5;3566
1597170942825;55;1;0;22.5;3566
1597171243229;55;1;0;22.5;3566
1597171544090;55;1;0;22.5;3566
1597171843669;55;1;0;22.5;3566
1597172145070;55;1;0;22.5;3566
1597172442861;55;1;0;22.5;3566
1597172743713;55;1;0;22.5;3566
1597173042592;55;1;0;22.5;3566
1597173343044;55;1;0;22.4;3566
1597173642429;55;1;0;22.5;3566
1597173944101;55;1;0;22.4;3566
1597174243832;55;1;0;22.4;3566
1597174545391;55;1;0;22.5;3566
1597174842961;55;1;0;22.4;3566
1597175144313;55;1;0;22.4;3566
1597175443113;55;1;0;22.4;3566
1597175743739;55;1;0;22.4;3566
1597176042965;55;1;0;22.4;3566
1597176343896;55;1;0;22.4;3566
1597176642254;55;1;0;22.4;3566
1597176942793;55;1;0;22.4;3566
1597177243961;55;1;0;22.4;3566
1597177543416;55;1;0;22.4;3566
1597177842749;55;1;0;22.3;3566
1597178144737;55;1;0;22.4;3566
1597178442994;55;1;0;22.4;3566
1597178746074;55;1;0;22.4;3566
1597179043375;55;1;0;22.4;3566
1597179343591;55;1;0;22.3;3566
1597180342118;55;1;0;22.4;3566
1597180409387;55;1;0;22.4;3566
1597180543211;55;1;0;22.3;3566
1597180842073;55;1;0;22.3;3566
1597181143381;55;1;0;22.3;3566
1597181444519;55;1;0;22.3;3566
1597181742411;55;1;0;22.3;3563
1597182042307;55;1;0;22.3;3566
1597182343226;55;0;0;22.3;3563
1597182642058;55;1;0;22.3;3566
1597182943495;54;1;0;22.3;3566
1597183243669;54;1;0;22.3;3566
1597183542277;54;1;0;22.3;3566
1597183842645;54;1;0;22.2;3563
1597184142893;54;1;0;22.2;3563
1597184444426;54;1;0;22.3;3563
1597184742625;54;1;0;22.3;3566
1597185042717;54;1;0;22.3;3563
1597185341845;54;1;0;22.3;3566
1597185644025;54;1;0;22.2;3566
1597185943225;54;1;0;22.3;3563
1597186245613;54;1;0;22.2;3563
1597186543789;54;1;0;22.2;3563
1597186845501;54;1;0;22.2;3566
1597187143985;54;1;0;22.2;3566
1597187445954;54;1;0;22.2;3563
1597187742137;54;1;0;22.2;3563
1597188044361;54;1;0;22.1;3566
1597188342385;54;1;0;22.2;3566
1597188644033;54;1;0;22.2;3566
1597188942185;54;1;0;22.1;3563
1597189243381;54;1;0;22.2;3566
1597189542441;54;1;0;22.1;3563
1597189846473;54;1;0;22.2;3563
1597190142147;54;1;0;22.1;3566
1597190443045;54;1;0;22.1;3563
1597190742499;54;1;0;22.1;3566
1597191043493;54;1;0;22.1;3566
1597191342021;54;1;0;22.1;3563
1597191643903;54;1;0;22.1;3563
1597191942438;54;1;0;22.1;3566
1597192243375;54;1;0;22.1;3563
1597192542766;54;1;0;22.1;3563
1597192843908;54;1;0;22.1;3563
1597193443008;54;1;0;22.1;3563
1597193741526;54;1;0;22.1;3563
1597194041773;54;1;0;22.1;3566
1597194342225;54;1;0;22.1;3561
1597194641454;54;1;0;22.1;3566
1597194941997;54;1;0;22.1;3563
1597195241435;54;1;0;22.1;3566
1597195541786;54;1;0;22;3563
1597195842285;54;1;0;22;3566
1597196141961;54;1;0;22.1;3566
1597196441777;54;1;0;22.1;3563
1597196740297;54;1;0;22;3563
1597197041809;54;1;0;22;3563
1597197340385;54;1;0;22.1;3563
1597197641165;54;1;0;22;3561
1597197942776;54;1;0;22;3566
1597198241954;54;1;0;22;3563
1597198542333;53;1;0;22;3563
1597198840869;54;1;0;22;3563
1597199141085;54;1;0;22;3563
1597199442025;53;1;0;22;3563
1597199743822;53;1;0;22;3566
1597200042391;53;1;0;22;3563
1597200342489;53;1;0;22;3563
1597200644670;53;1;0;22;3566
1597200942425;53;1;0;22;3563
1597201241233;53;1;0;22;3563
1597201542137;53;1;0;21.9;3563
1597201841547;53;2;0;22;3566
1597202140365;53;2;0;22;3563
1597202441783;53;2;0;21.9;3563
1597202743700;53;2;0;22;3563
1597203042105;53;3;0;22;3563
1597203343720;53;2;0;22;3563
1597203640783;53;2;0;21.9;3561
1597203941581;53;3;0;21.9;3566
1597204242785;53;5;0;21.9;3563
1597204541465;53;6;0;21.9;3563
1597204842025;53;7;0;22;3566
1597205143516;53;10;0;21.9;3563
1597205441249;53;8;0;21.9;3563
1597205743020;53;8;0;22;3563
1597206042361;53;7;0;21.9;3561
